,name,company,year,kms_driven,fuel_type,Price
5648,Tata Hexa XE,Tata ,2019,15000,Diesel,210000
5649,Tata Hexa XE,Tata ,2018,25000,Diesel,210000
5650,Tata Hexa XE,Tata ,2017,50000,Diesel,210000
5651,Tata Hexa XE,Tata ,2017,53000,Diesel,210000
5652,Tata Hexa XE,Tata ,2019,15000,Diesel,210000
5653,Tata Hexa XE,Tata ,2017,26500,Diesel,210000
5654,Tata Hexa XM,Tata ,2017,30000,Diesel,210000
5655,Tata Hexa XM,Tata ,2018,35000,Diesel,210000
5656,Tata Hexa XM,Tata ,2017,35000,Diesel,210000
5657,Tata Hexa XT,Tata ,2018,50000,Diesel,210000
5658,Tata Hexa XT,Tata ,2018,30000,Diesel,210000
5659,Tata Hexa XT,Tata ,2018,25000,Diesel,210000
5660,Tata Hexa XT,Tata ,2018,30000,Diesel,210000
5661,Tata Hexa XT,Tata ,2018,50000,Diesel,210000
5662,Tata Hexa XT,Tata ,2017,45000,Diesel,210000
5663,Tata Hexa XT,Tata ,2017,150000,Diesel,210000
5664,Tata Hexa XT,Tata ,2017,45000,Diesel,210000
5665,Tata Hexa XT,Tata ,2017,70000,Diesel,210000
5666,Tata Hexa XTA,Tata ,2017,50000,Diesel,210000
5667,Tata Hexa XTA,Tata ,2017,58000,Diesel,210000
5668,Tata Hexa XTA,Tata ,2017,40000,Diesel,210000
5669,Tata Hexa XTA,Tata ,2017,60000,Diesel,210000
5670,Tata Indica GLS,Tata ,2007,38000,Petrol,210000
5671,Tata Indica GLS,Tata ,2007,100000,Petrol,210000
5672,Tata Indica GLS,Tata ,2007,50000,Petrol,210000
5673,Tata Indica GLS,Tata ,2007,80000,Petrol,210000
5674,Tata Indica GLS,Tata ,2009,113000,Petrol,210000
5675,Tata Indica V2,Tata ,2013,110000,Petrol,210000
5676,Tata Indica V2,Tata ,2009,201850,Diesel,210000
5677,Tata Indica V2,Tata ,2009,120000,Diesel,210000
5678,Tata Indica V2,Tata ,2007,75958,Diesel,210000
5679,Tata Indica V2,Tata ,2008,120000,Diesel,210000
5680,Tata Indica V2,Tata ,2011,90000,Diesel,210000
5681,Tata Indica V2,Tata ,2011,75000,Diesel,210000
5682,Tata Indica V2,Tata ,2008,120000,Diesel,210000
5683,Tata Indica V2,Tata ,2009,80000,Diesel,210000
5684,Tata Indica V2,Tata ,2006,110000,Diesel,210000
5685,Tata Indica V2,Tata ,2011,140500,Diesel,210000
5686,Tata Indica V2,Tata ,2007,50000,Diesel,210000
5687,Tata Indica V2,Tata ,2007,90000,Diesel,210000
5688,Tata Indica V2,Tata ,2007,80000,Diesel,209000
5689,Tata Indica V2,Tata ,2009,100000,Diesel,206000
5690,Tata Indica V2,Tata ,2007,50000,Diesel,206000
5691,Tata Indica V2,Tata ,2009,60000,Diesel,204999
5692,Tata Indica V2,Tata ,2011,172000,Diesel,204999
5693,Tata Indica V2,Tata ,2007,120000,Diesel,204999
5694,Tata Indica V2,Tata ,2008,120000,Diesel,204999
5695,Tata Indica V2,Tata ,2011,80000,Diesel,204999
5696,Tata Indica V2,Tata ,2007,110000,Diesel,204999
5697,Tata Indica V2,Tata ,2007,150000,Diesel,204999
5698,Tata Indica V2,Tata ,2009,110000,Diesel,204999
5699,Tata Indica V2,Tata ,2008,110000,Diesel,204999
5700,Tata Indica V2,Tata ,2007,120000,Diesel,204999
5701,Tata Indica V2,Tata ,2013,120000,Diesel,204999
5702,Tata Indica V2,Tata ,2008,40000,Diesel,204999
5703,Tata Indica V2,Tata ,2004,90000,Diesel,204999
5704,Tata Indica V2,Tata ,2006,88000,Diesel,204000
5705,Tata Indica V2,Tata ,2008,100000,Diesel,202999
5706,Tata Indica V2,Tata ,2009,118000,Diesel,200000
5707,Tata Indica V2,Tata ,2004,40000,Diesel,200000
5708,Tata Indica V2,Tata ,2004,120000,Diesel,200000
5709,Tata Indica V2,Tata ,2004,271000,Diesel,200000
5710,Tata Indica V2,Tata ,2007,110000,Diesel,200000
5711,Tata Indica V2,Tata ,2006,110000,Diesel,200000
5712,Tata Indica V2,Tata ,2008,80000,Diesel,200000
5713,Tata Indica V2,Tata ,2007,104000,Diesel,200000
5714,Tata Indica V2,Tata ,2011,50000,Diesel,200000
5715,Tata Indica V2,Tata ,2016,60000,Diesel,200000
5716,Tata Indica V2,Tata ,2006,120000,Diesel,200000
5717,Tata Indica V2,Tata ,2008,60000,Diesel,200000
5718,Tata Indica V2,Tata ,2018,110000,Diesel,200000
5719,Tata Indica V2,Tata ,2014,90000,Diesel,200000
5720,Tata Indica V2,Tata ,2017,40000,Diesel,200000
5721,Tata Indica V2,Tata ,2016,110000,Diesel,200000
5722,Tata Indica V2,Tata ,2012,90000,Diesel,200000
5723,Tata Indica V2,Tata ,2014,120000,Diesel,200000
5724,Tata Indica V2,Tata ,2014,55896,Diesel,200000
5725,Tata Indica V2,Tata ,2015,60000,CNG,200000
5726,Tata Indica V2,Tata ,2006,53523,Petrol,200000
5727,Tata Indica V2,Tata ,2008,50000,Petrol,200000
5728,Tata Indica V2,Tata ,2012,30078,Petrol,200000
5729,Tata Indica V2,Tata ,2012,12000,Petrol,200000
5730,Tata Indica V2,Tata ,2008,25000,Petrol,200000
5731,Tata Indica V2,Tata ,2012,120000,Diesel,200000
5732,Tata Indica V2,Tata ,2012,90000,Diesel,200000
5733,Tata Indica Vista,Tata ,2011,85000,Diesel,200000
5734,Tata Indica Vista,Tata ,2010,60000,Diesel,200000
5735,Tata Indica Vista,Tata ,2011,54000,Diesel,200000
5736,Tata Indica Vista,Tata ,2012,180000,Diesel,200000
5737,Tata Indica Vista,Tata ,2012,231438,Diesel,200000
5738,Tata Indica Vista,Tata ,2011,110000,Diesel,200000
5739,Tata Indica Vista,Tata ,2011,80000,Diesel,200000
5740,Tata Indica Vista,Tata ,2011,80000,Diesel,200000
5741,Tata Indica Vista,Tata ,2010,120000,Diesel,200000
5742,Tata Indica Vista,Tata ,2011,200000,Diesel,200000
5743,Tata Indica Vista,Tata ,2009,120000,Diesel,200000
5744,Tata Indica Vista,Tata ,2009,190000,Diesel,200000
5745,Tata Indica Vista,Tata ,2010,110000,Diesel,200000
5746,Tata Indica Vista,Tata ,2009,48000,Diesel,200000
5747,Tata Indica Vista,Tata ,2011,50000,Diesel,200000
5748,Tata Indica Vista,Tata ,2011,200000,Diesel,200000
5749,Tata Indica Vista,Tata ,2010,29000,Petrol,200000
5750,Tata Indica Vista,Tata ,2011,70000,Petrol,200000
5751,Tata Indica Vista,Tata ,2010,48000,Petrol,200000
5752,Tata Indica Vista,Tata ,2011,70000,Petrol,200000
5753,Tata Indica Vista,Tata ,2011,80000,Diesel,200000
5754,Tata Indica Vista,Tata ,2010,37944,Diesel,200000
5755,Tata Indica Vista,Tata ,2011,120000,Diesel,200000
5756,Tata Indica Vista,Tata ,2010,140000,Diesel,200000
5757,Tata Indica Vista,Tata ,2009,28900,Petrol,200000
5758,Tata Indica Vista,Tata ,2013,167000,Diesel,200000
5759,Tata Indica Vista,Tata ,2013,100000,Diesel,200000
5760,Tata Indica Vista,Tata ,2013,120000,Diesel,200000
5761,Tata Indica Vista,Tata ,2014,168000,Diesel,200000
5762,Tata Indica Vista,Tata ,2012,120000,Diesel,200000
5763,Tata Indica Vista,Tata ,2015,155000,Diesel,200000
5764,Tata Indica Vista,Tata ,2012,60000,Diesel,200000
5765,Tata Indica Vista,Tata ,2012,110000,Diesel,200000
5766,Tata Indica Vista,Tata ,2012,60000,Diesel,200000
5767,Tata Indica Vista,Tata ,2012,178000,Diesel,200000
5768,Tata Indica Vista,Tata ,2012,90000,Diesel,200000
5769,Tata Indica Vista,Tata ,2012,90000,Diesel,200000
5770,Tata Indica Vista,Tata ,2013,120000,Diesel,200000
5771,Tata Indica Vista,Tata ,2014,120000,Diesel,200000
5772,Tata Indica Vista,Tata ,2012,40000,Diesel,200000
5773,Tata Indica Vista,Tata ,2014,35000,Petrol,200000
5774,Tata Indica Vista,Tata ,2013,162500,Diesel,200000
5775,Tata Indica Vista,Tata ,2013,110000,Diesel,200000
5776,Tata Indica Vista,Tata ,2015,70000,Diesel,200000
5777,Tata Indica Vista,Tata ,2011,120000,Diesel,200000
5778,Tata Indica Vista,Tata ,2013,135000,Diesel,200000
5779,Tata Indica Vista,Tata ,2012,95000,Diesel,200000
5780,Tata Indica Vista,Tata ,2015,120000,Diesel,200000
5781,Tata Indica Vista,Tata ,2015,110000,Diesel,200000
5782,Tata Indica Vista,Tata ,2013,90000,Diesel,200000
5783,Tata Indica Vista,Tata ,2011,120000,Diesel,200000
5784,Tata Indica Vista,Tata ,2014,120000,Diesel,200000
5785,Tata Indica Vista,Tata ,2014,250000,Diesel,200000
5786,Tata Indica Vista,Tata ,2012,90000,Diesel,200000
5787,Tata Indica Vista,Tata ,2014,45000,Diesel,200000
5788,Tata Indica Vista,Tata ,2014,120000,Diesel,200000
5789,Tata Indica Vista,Tata ,2011,100000,Diesel,200000
5790,Tata Indica Vista,Tata ,2011,120000,Diesel,200000
5791,Tata Indica Vista,Tata ,2012,46000,Diesel,200000
5792,Tata Indica Vista,Tata ,2013,110000,Diesel,200000
5793,Tata Indica Vista,Tata ,2012,185000,Diesel,200000
5794,Tata Indica Vista,Tata ,2013,120000,Diesel,200000
5795,Tata Indica Vista,Tata ,2011,80000,Diesel,200000
5796,Tata Indica Vista,Tata ,2013,70000,Diesel,200000
5797,Tata Indica Vista,Tata ,2012,100000,Diesel,200000
5798,Tata Indica Vista,Tata ,2014,100000,Diesel,200000
5799,Tata Indica Vista,Tata ,2009,100000,Diesel,200000
5800,Tata Indica Vista,Tata ,2010,110000,Diesel,200000
5801,Tata Indica Vista,Tata ,2010,120000,Diesel,200000
5802,Tata Indica Vista,Tata ,2009,110000,Diesel,200000
5803,Tata Indica Vista,Tata ,2009,55768,Diesel,200000
5804,Tata Indica Vista,Tata ,2011,80000,Diesel,200000
5805,Tata Indica Vista,Tata ,2010,120000,Diesel,200000
5806,Tata Indica Vista,Tata ,2010,100000,Diesel,200000
5807,Tata Indica Vista,Tata ,2011,87000,Diesel,200000
5808,Tata Indica Vista,Tata ,2011,80000,Diesel,200000
5809,Tata Indigo CR4,Tata ,2012,40000,Diesel,200000
5810,Tata Indigo CR4,Tata ,2011,84321,Diesel,200000
5811,Tata Indigo CR4,Tata ,2012,90000,Diesel,200000
5812,Tata Indigo CR4,Tata ,2013,100000,Diesel,200000
5813,Tata Indigo CR4,Tata ,2012,230000,Diesel,200000
5814,Tata Indigo CR4,Tata ,2013,100000,Diesel,200000
5815,Tata Indigo CR4,Tata ,2011,70000,Diesel,200000
5816,Tata Indigo CR4,Tata ,2013,25000,Diesel,200000
5817,Tata Indigo CR4,Tata ,2012,186000,Diesel,200000
5818,Tata Indigo CR4,Tata ,2011,70000,Diesel,200000
5819,Tata Indigo CR4,Tata ,2011,50000,Diesel,200000
5820,Tata Indigo CR4,Tata ,2011,175000,Diesel,200000
5821,Tata Indigo CR4,Tata ,2013,25000,Diesel,200000
5822,Tata Indigo CR4,Tata ,2013,25000,Diesel,200000
5823,Tata Indigo CS,Tata ,2013,50000,Petrol,200000
5824,Tata Indigo CS,Tata ,2017,104000,Petrol,200000
5825,Tata Indigo CS,Tata ,2011,50000,Petrol,200000
5826,Tata Indigo CS,Tata ,2011,70000,Petrol,200000
5827,Tata Indigo CS,Tata ,2011,90000,Petrol,200000
5828,Tata Indigo CS,Tata ,2012,90000,Diesel,200000
5829,Tata Indigo CS,Tata ,2012,90000,Diesel,200000
5830,Tata Indigo CS,Tata ,2017,155000,Diesel,200000
5831,Tata Indigo CS,Tata ,2012,35000,Diesel,200000
5832,Tata Indigo CS,Tata ,2012,35000,Diesel,200000
5833,Tata Indigo CS,Tata ,2010,42000,Diesel,200000
5834,Tata Indigo CS,Tata ,2014,100000,Diesel,200000
5835,Tata Indigo CS,Tata ,2011,120000,Diesel,200000
5836,Tata Indigo CS,Tata ,2011,80000,Diesel,200000
5837,Tata Indigo CS,Tata ,2017,155000,Diesel,200000
5838,Tata Indigo CS,Tata ,2017,50000,Diesel,200000
5839,Tata Indigo CS,Tata ,2010,60000,Diesel,200000
5840,Tata Indigo CS,Tata ,2012,50000,Diesel,200000
5841,Tata Indigo CS,Tata ,2014,100000,Diesel,200000
5842,Tata Indigo CS,Tata ,2014,50000,Diesel,200000
5843,Tata Indigo CS,Tata ,2012,120000,Diesel,200000
5844,Tata Indigo CS,Tata ,2013,60000,Diesel,200000
5845,Tata Indigo CS,Tata ,2013,60000,Diesel,200000
5846,Tata Indigo CS,Tata ,2011,70000,Petrol,200000
5847,Tata Indigo CS,Tata ,2008,100000,Petrol,200000
5848,Tata Indigo CS,Tata ,2008,205000,Diesel,200000
5849,Tata Indigo CS,Tata ,2013,30000,Diesel,200000
5850,Tata Indigo CS,Tata ,2008,120000,Diesel,200000
5851,Tata Indigo CS,Tata ,2012,190000,Diesel,199000
5852,Tata Indigo CS,Tata ,2013,120000,Diesel,199000
5853,Tata Indigo CS,Tata ,2013,175000,Diesel,199000
5854,Tata Indigo CS,Tata ,2012,120000,Diesel,199000
5855,Tata Indigo CS,Tata ,2010,70000,Diesel,198000
5856,Tata Indigo CS,Tata ,2009,120000,Diesel,198000
5857,Tata Indigo CS,Tata ,2009,120000,Diesel,198000
5858,Tata Indigo CS,Tata ,2012,90000,Diesel,198000
5859,Tata Indigo CS,Tata ,2009,70000,Diesel,198000
5860,Tata Indigo CS,Tata ,2016,100000,Diesel,196000
5861,Tata Indigo CS,Tata ,2015,52000,Diesel,196000
5862,Tata Indigo CS,Tata ,2014,45000,Diesel,196000
5863,Tata Indigo CS,Tata ,2013,80000,Diesel,195000
5864,Tata Indigo CS,Tata ,2014,65000,Diesel,195000
5865,Tata Indigo CS,Tata ,2015,120000,Diesel,195000
5866,Tata Indigo CS,Tata ,2016,20000,Diesel,195000
5867,Tata Indigo CS,Tata ,2016,90000,Diesel,195000
5868,Tata Indigo CS,Tata ,2014,50700,Diesel,195000
5869,Tata Indigo CS,Tata ,2016,42000,Diesel,195000
5870,Tata Indigo CS,Tata ,2014,65000,Diesel,195000
5871,Tata Indigo CS,Tata ,2010,70000,Diesel,195000
5872,Tata Indigo CS,Tata ,2012,120000,Diesel,195000
5873,Tata Indigo CS,Tata ,2012,120000,Diesel,195000
5874,Tata Indigo CS,Tata ,2012,150000,Diesel,195000
5875,Tata Indigo CS,Tata ,2013,150000,Diesel,195000
5876,Tata Indigo CS,Tata ,2008,120000,Diesel,195000
5877,Tata Indigo CS,Tata ,2013,100000,Diesel,195000
5878,Tata Indigo CS,Tata ,2012,50000,Diesel,195000
5879,Tata Indigo CS,Tata ,2009,30000,Diesel,195000
5880,Tata Indigo CS,Tata ,2010,175000,Diesel,195000
5881,Tata Indigo CS,Tata ,2013,120000,Diesel,194000
5882,Tata Indigo CS,Tata ,2008,120000,Diesel,191000
5883,Tata Indigo CS,Tata ,2016,60000,Diesel,191000
5884,Tata Indigo CS,Tata ,2013,120000,Diesel,190000
5885,Tata Indigo CS,Tata ,2017,70000,Diesel,190000
5886,Tata Indigo CS,Tata ,2015,80000,Diesel,190000
5887,Tata Indigo CS,Tata ,2014,80000,Diesel,190000
5888,Tata Indigo CS,Tata ,2017,70000,Diesel,190000
5889,Tata Indigo CS,Tata ,2013,120000,Diesel,190000
5890,Tata Indigo CS,Tata ,2015,80000,Diesel,190000
5891,Tata Indigo CS,Tata ,2014,110000,Diesel,190000
5892,Tata Indigo CS,Tata ,2010,40000,Diesel,190000
5893,Tata Indigo eCS,Tata ,2013,120000,Petrol,190000
5894,Tata Indigo eCS,Tata ,2010,65000,Petrol,190000
5895,Tata Indigo eCS,Tata ,2010,65000,Petrol,190000
5896,Tata Indigo eCS,Tata ,2010,148000,Diesel,190000
5897,Tata Indigo eCS,Tata ,2012,110000,Diesel,190000
5898,Tata Indigo eCS,Tata ,2012,110000,Diesel,190000
5899,Tata Indigo eCS,Tata ,2012,35000,Diesel,190000
5900,Tata Indigo eCS,Tata ,2012,35000,Diesel,190000
5901,Tata Indigo eCS,Tata ,2011,70000,Diesel,190000
5902,Tata Indigo eCS,Tata ,2013,80000,Diesel,190000
5903,Tata Indigo eCS,Tata ,2013,80000,Diesel,190000
5904,Tata Indigo eCS,Tata ,2012,120000,Diesel,190000
5905,Tata Indigo eCS,Tata ,2011,175000,Diesel,190000
5906,Tata Indigo eCS,Tata ,2012,80000,Diesel,190000
5907,Tata Indigo eCS,Tata ,2013,90000,Diesel,190000
5908,Tata Indigo eCS,Tata ,2013,70000,Diesel,190000
5909,Tata Indigo eCS,Tata ,2013,70000,Diesel,190000
5910,Tata Indigo eCS,Tata ,2013,70000,Diesel,190000
5911,Tata Indigo eCS,Tata ,2013,70000,Diesel,190000
5912,Tata Indigo eCS,Tata ,2012,60000,Diesel,190000
5913,Tata Indigo GLS,Tata ,2005,74000,Petrol,190000
5914,Tata Indigo GLX,Tata ,2011,150000,Petrol,190000
5915,Tata Indigo GLX,Tata ,2005,90000,Petrol,190000
5916,Tata Indigo Grand,Tata ,2007,90000,Diesel,190000
5917,Tata Indigo Grand,Tata ,2008,40000,Petrol,190000
5918,Tata Indigo LS,Tata ,2012,265000,Diesel,190000
5919,Tata Indigo LS,Tata ,2010,100000,Diesel,190000
5920,Tata Indigo LS,Tata ,2008,60000,Diesel,190000
5921,Tata Indigo LS,Tata ,2009,137000,Diesel,190000
5922,Tata Indigo LS,Tata ,2007,100000,Diesel,190000
5923,Tata Indigo LS,Tata ,2011,85700,Diesel,190000
5924,Tata Indigo LS,Tata ,2011,85700,Diesel,190000
5925,Tata Indigo LS,Tata ,2005,120000,Diesel,190000
5926,Tata Indigo LS,Tata ,2004,248200,Diesel,190000
5927,Tata Indigo LS,Tata ,2007,129000,Diesel,189000
5928,Tata Indigo LS,Tata ,2006,120000,Diesel,189000
5929,Tata Indigo LX,Tata ,2012,80000,Diesel,187000
5930,Tata Indigo LX,Tata ,2005,90000,Diesel,187000
5931,Tata Indigo LX,Tata ,2009,80000,Diesel,187000
5932,Tata Indigo LX,Tata ,2010,120000,Diesel,185000
5933,Tata Indigo LX,Tata ,2007,120000,Diesel,185000
5934,Tata Indigo LX,Tata ,2004,60000,Diesel,185000
5935,Tata Indigo LX,Tata ,2012,80000,Diesel,185000
5936,Tata Indigo LX,Tata ,2008,120000,Diesel,185000
5937,Tata Indigo LX,Tata ,2008,100000,Diesel,185000
5938,Tata Indigo LX,Tata ,2007,135000,Diesel,185000
5939,Tata Indigo LX,Tata ,2010,90000,Diesel,185000
5940,Tata Indigo TDI,Tata ,2008,100000,Diesel,185000
5941,Tata Indigo TDI,Tata ,2010,100000,Diesel,185000
5942,Tata Indigo TDI,Tata ,2012,146000,Diesel,185000
5943,Tata Indigo V,Tata ,2012,50000,Diesel,185000
5944,Tata Indigo VS,Tata ,2012,120000,Diesel,185000
5945,Tata Manza Aqua,Tata ,2011,97343,Diesel,185000
5946,Tata Manza Aqua,Tata ,2010,120000,Diesel,185000
5947,Tata Manza Aqua,Tata ,2012,195000,Diesel,185000
5948,Tata Manza Aqua,Tata ,2010,80000,Diesel,185000
5949,Tata Manza Aqua,Tata ,2010,30000,Diesel,185000
5950,Tata Manza Aqua,Tata ,2011,110000,Petrol,185000
5951,Tata Manza Aqua,Tata ,2009,75000,Petrol,185000
5952,Tata Manza Aqua,Tata ,2010,80000,Petrol,185000
5953,Tata Manza Aura,Tata ,2010,100000,Diesel,185000
5954,Tata Manza Aura,Tata ,2010,120000,Diesel,185000
5955,Tata Manza Aura,Tata ,2010,120000,Diesel,185000
5956,Tata Manza Aura,Tata ,2011,90000,Diesel,184000
5957,Tata Manza Aura,Tata ,2011,90000,Diesel,181000
5958,Tata Manza Aura,Tata ,2009,80000,Diesel,180000
5959,Tata Manza Aura,Tata ,2010,120000,Diesel,180000
5960,Tata Manza Aura,Tata ,2012,110000,Diesel,180000
5961,Tata Manza Aura,Tata ,2011,79000,Diesel,180000
5962,Tata Manza Aura,Tata ,2011,148000,Diesel,180000
5963,Tata Manza Aura,Tata ,2010,150000,Diesel,180000
5964,Tata Manza Aura,Tata ,2011,50000,Diesel,180000
5965,Tata Manza Aura,Tata ,2012,70000,Diesel,180000
5966,Tata Manza Aura,Tata ,2010,120000,Diesel,180000
5967,Tata Manza Aura,Tata ,2010,188000,Diesel,180000
5968,Tata Manza Aura,Tata ,2010,116700,Petrol,180000
5969,Tata Manza Aura,Tata ,2010,100000,Petrol,180000
5970,Tata Manza Aura,Tata ,2012,80868,Petrol,180000
5971,Tata Manza Aura,Tata ,2009,120000,Diesel,180000
5972,Tata Manza Aura,Tata ,2011,50000,Diesel,180000
5973,Tata Manza Aura,Tata ,2010,104000,Petrol,180000
5974,Tata Manza Aura,Tata ,2010,90000,Diesel,180000
5975,Tata Manza Aura,Tata ,2011,110000,Diesel,180000
5976,Tata Manza Aura,Tata ,2011,110000,Diesel,180000
5977,Tata Manza Aura,Tata ,2010,100000,Diesel,180000
5978,Tata Manza Aura,Tata ,2010,158000,Diesel,180000
5979,Tata Manza Aura,Tata ,2009,43000,Diesel,180000
5980,Tata Manza Aura,Tata ,2010,88000,Diesel,180000
5981,Tata Manza Aura,Tata ,2012,86000,Diesel,180000
5982,Tata Manza Aura,Tata ,2012,120000,Diesel,180000
5983,Tata Manza Aura,Tata ,2011,35000,Petrol,180000
5984,Tata Manza Aura,Tata ,2011,35000,Petrol,180000
5985,Tata Manza Aura,Tata ,2011,35000,Petrol,180000
5986,Tata Manza Club,Tata ,2013,140000,Diesel,180000
5987,Tata Manza Club,Tata ,2013,140000,Diesel,180000
5988,Tata Manza Club,Tata ,2013,50000,Diesel,180000
5989,Tata Manza Club,Tata ,2013,50000,Diesel,180000
5990,Tata Manza Club,Tata ,2012,60000,Diesel,180000
5991,Tata Manza Club,Tata ,2012,60000,Diesel,180000
5992,Tata Manza Club,Tata ,2012,80000,Diesel,180000
5993,Tata Manza Club,Tata ,2013,80000,Diesel,180000
5994,Tata Manza Club,Tata ,2013,189000,Diesel,180000
5995,Tata Manza Club,Tata ,2013,189000,Diesel,180000
5996,Tata Manza Club,Tata ,2013,80000,Diesel,180000
5997,Tata Manza ELAN,Tata ,2011,70000,Diesel,180000
5998,Tata Manza ELAN,Tata ,2011,70000,Diesel,180000
5999,Tata Manza ELAN,Tata ,2011,120000,Diesel,180000
6000,Tata Nano Cx,Tata ,2011,10000,Petrol,180000
6001,Tata Nano CX,Tata ,2013,30000,Petrol,180000
6002,Tata Nano CX,Tata ,2013,30000,Petrol,180000
6003,Tata Nano Cx,Tata ,2009,15000,Petrol,180000
6004,Tata Nano Cx,Tata ,2011,80000,Petrol,180000
6005,Tata Nano Cx,Tata ,2011,25000,Petrol,180000
6006,Tata Nano Cx,Tata ,2012,40000,Petrol,180000
6007,Tata Nano Cx,Tata ,2012,45000,Petrol,180000
6008,Tata Nano Cx,Tata ,2010,50000,Petrol,180000
6009,Tata Nano LX,Tata ,2015,60000,Petrol,180000
6010,Tata Nano Lx,Tata ,2011,40000,Petrol,180000
6011,Tata Nano Lx,Tata ,2010,26432,Petrol,180000
6012,Tata Nano Lx,Tata ,2010,30400,Petrol,180000
6013,Tata Nano Lx,Tata ,2012,90000,Petrol,180000
6014,Tata Nano Lx,Tata ,2012,50000,Petrol,180000
6015,Tata Nano LX,Tata ,2012,28000,Petrol,180000
6016,Tata Nano STD,Tata ,2012,18000,Petrol,180000
6017,Tata Nano Twist,Tata ,2015,15000,Petrol,180000
6018,Tata Nano Twist,Tata ,2015,25000,Petrol,180000
6019,Tata Nano Twist,Tata ,2014,50000,Petrol,180000
6020,Tata Nano XE,Tata ,2017,70000,Petrol,180000
6021,Tata Nano XE,Tata ,2015,60000,Petrol,180000
6022,Tata Nano XTA,Tata ,2015,20000,Petrol,180000
6023,Tata Nano XTA,Tata ,2018,55000,Petrol,179000
6024,Tata Nano XTA,Tata ,2016,22000,Petrol,179000
6025,Tata New Safari,Tata ,2007,160000,Diesel,178000
6026,Tata New Safari,Tata ,2012,68240,Diesel,175000
6027,Tata New Safari,Tata ,2007,120000,Diesel,175000
6028,Tata New Safari,Tata ,2012,68240,Diesel,175000
6029,Tata New Safari,Tata ,2007,110000,Petrol,175000
6030,Tata New Safari,Tata ,2007,120000,Diesel,175000
6031,Tata New Safari,Tata ,2011,80000,Diesel,175000
6032,Tata New Safari,Tata ,2010,96443,Diesel,175000
6033,Tata New Safari,Tata ,2008,120000,Diesel,175000
6034,Tata New Safari,Tata ,2008,120000,Diesel,175000
6035,Tata New Safari,Tata ,2009,150000,Diesel,175000
6036,Tata New Safari,Tata ,2011,156000,Diesel,175000
6037,Tata New Safari,Tata ,2011,140000,Diesel,175000
6038,Tata New Safari,Tata ,2009,212000,Diesel,175000
6039,Tata New Safari,Tata ,2015,120000,Diesel,175000
6040,Tata New Safari,Tata ,2008,179150,Diesel,175000
6041,Tata New Safari,Tata ,2011,120000,Diesel,175000
6042,Tata New Safari,Tata ,2011,80000,Diesel,175000
6043,Tata New Safari,Tata ,2010,70000,Diesel,175000
6044,Tata New Safari,Tata ,2010,100000,Diesel,175000
6045,Tata New Safari,Tata ,2011,80000,Diesel,175000
6046,Tata New Safari,Tata ,2010,250000,Diesel,175000
6047,Tata New Safari,Tata ,2009,80000,Diesel,175000
6048,Tata New Safari,Tata ,2010,100000,Diesel,175000
6049,Tata New Safari,Tata ,2007,80000,Diesel,175000
6050,Tata New Safari,Tata ,2009,110000,Diesel,175000
6051,Tata New Safari,Tata ,2012,90000,Diesel,175000
6052,Tata New Safari,Tata ,2009,146000,Diesel,175000
6053,Tata New Safari,Tata ,2011,160000,Diesel,175000
6054,Tata New Safari,Tata ,2010,108957,Diesel,175000
6055,Tata New Safari,Tata ,2012,90000,Diesel,175000
6056,Tata New Safari,Tata ,2011,120000,Diesel,175000
6057,Tata New Safari,Tata ,2011,58000,Diesel,175000
